,0,1,2,3,4,5,6,7,8,9
18,CHRNA9,0.019324098434913346,0.6060320536755316,0.019543002358404723,118.00616216216217,34.99485852391518,121.66182653061225,36.882587222772464,133.44719999999998,33.1314737966786
19,CHRNB1,0.8183016083917771,0.3560860216668673,0.3532536482585127,56.67910810810811,22.204673964735544,61.2058775510204,26.169200743164215,57.77661,25.42561177784912
20,CHRNB3,0.2875609907049709,0.8669024911891081,0.3164628954007944,16.831621621621622,10.771943585703863,16.457163265306125,11.724441795766825,15.0319,7.788399144240106
21,CHRNB4,0.8756189393802272,0.2284711570397305,0.15238710016395465,142.21967567567563,26.300572371794555,137.14183673469387,19.517334753795453,141.49709000000001,22.762390943877143
22,CHRND,0.436562794774668,0.4513360738051959,0.9708655203894441,8.960027027027026,9.165707331742675,10.42411224489796,10.257024113799993,10.37273,9.402877607259386
23,CHRNE,0.3625763078817207,0.6541760749173486,0.5277176864750452,33.15732432432433,25.16155489443418,30.9,26.122368601391006,28.518799999999995,26.56483388203284
24,CHRNG,0.2831604236571448,0.775126501155712,0.23863650012379445,12.612567567567568,8.109412497600886,13.000908163265303,6.500562815644307,14.143949999999997,7.02196706397146
25,CRHR2,0.9331199233850616,0.37848945288736846,0.2720506134350193,83.63389189189189,20.68848676788782,87.34272448979593,21.922020942878703,83.97355999999998,20.897623396606612
26,CTSG,0.576447503611536,0.2261974887170448,0.013188831092492205,3.479351351351352,4.313239606557843,4.564642857142858,4.692545334824988,3.060890000000001,3.6714388920285743
27,CYSLTR2,0.9114962122955357,0.7668113905000273,0.579190904228293,31.835675675675677,28.118096168928012,33.428040816326536,27.353871676832508,31.230169999999998,28.02502848707027
28,EDNRA,0.010226320186529683,0.1494296251299613,0.18879368442913833,37.42956756756756,21.2817211970813,30.773316326530615,24.437922957599525,26.387649999999997,22.08285791711526
29,EDNRB,0.4302882035299921,0.25709120662595064,0.5806497678537608,128.48927027027028,41.08483281175911,137.34333673469388,39.605458980292994,134.32094999999998,36.83521204048512
30,F2,0.1344989644664278,0.812853174788779,0.10250906084790182,7.0666756756756754,4.97406235659005,7.304795918367347,5.233427091458903,8.480709999999998,4.7963008710776265
31,F2R,0.8631231056916603,0.6498993616925826,0.6950199782827118,32.65391891891892,15.492805654479756,34.08234693877551,16.39352548161524,33.17984,15.785965972800017
32,F2RL1,0.4464218701794178,0.8010492953673476,0.175662645136679,36.93716216216216,14.667647536124317,36.192438775510205,15.3584729763287,39.10247,14.613323099456196
33,F2RL2,0.4318408874399785,0.5277189802703675,0.8278831767901986,36.44394594594595,8.839438009364763,37.43944897959184,7.7853672676563495,37.68198,7.809853742522968
34,F2RL3,0.28128140744646246,0.5831854085053316,0.5594537340008335,7.2342972972972985,5.980775945612268,6.506346938775511,7.0944614889651065,5.95155,6.166892235761868
35,FPR1,0.719043063591364,0.8460012064458151,0.44974875042008544,90.08278378378377,34.98915373032136,91.38753061224489,34.29865709282962,87.62837999999998,35.173125078326485
36,FPR2,0.6376817242229411,0.821264580718515,0.7341996757735749,28.74143243243244,11.261250685522963,28.22327551020408,11.963078017324134,27.629749999999998,12.462802028737359
37,FPR3,0.7527549616628894,0.5548252380374326,0.24587070793622903,32.0728108108108,11.019711932365363,33.47907142857142,12.641530805529163,31.262949999999993,13.966931359017268
38,FSHB,0.40327856249589755,0.8370692099852293,0.1679530765214918,11.81456756756757,9.133472796615521,11.429561224489799,9.786394593731174,13.306620000000004,9.197978898410241
39,FSHR,0.44478901150266603,0.6238116142980907,0.7321377816569803,380.10578378378375,166.76913605764318,398.4466326530613,200.5928194163382,408.1677399999999,196.45168545510725
40,GABBR2,0.8115444910730633,0.12510548209220013,0.0807653959977711,795.430891891892,118.01046148994334,832.9495510204083,127.60141530084219,801.1649599999998,125.90195627844072
41,GABRA1,0.7840107850794351,0.624251955802821,0.7933488382223319,110.69010810810809,36.728376387234526,113.8673469387755,31.89349673526066,112.60063,35.570003173644785
42,GABRA2,0.0243205644035626,0.06917758578397629,0.7587360511799739,160.21283783783778,35.45049003855521,175.92365306122446,46.96926974903041,177.8709199999999,41.55103606353996
43,GABRA4,0.05547705560252447,0.06293142835753877,0.8740940148572174,24.070459459459464,15.635755850137636,18.13987755102041,16.499252413654872,18.49291,14.610641799794424
44,GABRA5,0.6881062599832204,0.9748482201236603,0.5579259798457428,249.4408108108108,40.82806123829199,249.17361224489795,44.48502384353469,253.09586999999996,48.91766352528604
45,GABRA6,0.49141967301065603,0.708649990548675,0.6667172747818082,272.2030000000001,61.99661489015217,267.84748979591836,58.99270544170296,264.2170100000001,58.84544374758254
46,GABRB1,0.2459809213631828,0.9269751315560524,0.14159286671772278,813.5668648648647,112.77165896005677,815.4891836734693,105.70595312366561,837.5708499999996,103.76408030097643
47,GABRB2,0.1308510328726123,0.917606784800674,0.06858306732221302,127.01235135135134,14.078561837669811,127.34016326530612,17.023813707774707,131.77191000000002,16.85687314070732
48,GABRB3,0.5069138099900529,0.36830025554052503,0.8172732541120614,772.3348108108106,67.51816271230499,784.434551020408,69.48052315167953,782.0004999999996,77.49862292473333
49,GABRD,0.25160169629015805,0.08061800156659275,0.39280669172303506,58.80427027027028,25.951150580802665,67.67255102040816,25.89745791682109,64.52692,25.523835512587056
50,GABRG1,0.04079760085842866,0.10928029026707191,0.49983313587438816,80.34583783783785,46.75300930711306,66.7113469387755,42.21037865364057,62.57197,43.48867225208308
51,GABRG2,0.6149027820157089,0.46376191826445845,0.0805110295832527,56.7411081081081,11.968344528173867,55.27695918367347,9.521102471018791,57.82351,10.723457535230882
52,GABRG3,0.42568446719683994,0.2789489904993928,0.6781915468702348,508.20075675675673,99.51485205421982,530.2791530612244,106.28188671270027,524.0553199999999,103.39782977005653
53,GABRP,0.32348175012406566,0.3628991925725934,0.9422770372492058,104.30491891891891,34.82259709439879,111.31026530612245,41.088383005307435,111.73009,39.97943099922633
54,GABRR1,0.7351248041256081,0.2655656206393815,0.28187882454674673,163.9988918918919,39.21167070324426,155.0661224489796,41.78988321847259,161.37892,40.10809359360776
55,GABRR2,0.7633110599877305,0.04788454826350736,0.0018483147356486117,47.15516216216217,20.45685256300476,54.10294897959184,16.831417405707462,46.02360000000001,18.918138147291348
56,GALR1,0.09715727559172323,0.18868667620483204,0.5564091678801945,54.61321621621621,12.3049861309544,51.853632653061226,10.092005353185744,50.97243000000001,10.825155382030317
57,GALR3,0.8929540791506702,0.691013323397639,0.691991436765462,17.33135135135135,9.250572272191526,18.218397959183676,12.183866144175235,17.58744,9.994223872137347
58,GCGR,0.9571376655968731,0.22323395956113384,0.12362610211943563,3.5659189189189187,1.789697685151509,3.060040816326531,2.240636621079327,3.5444700000000005,2.1447948268074506
59,GH1,0.29017858927371915,0.5409106327622455,0.32469719626412863,0.0,0.0,0.06070408163265306,0.5978658679886228,0.17847000000000002,1.0148233782782106
60,GH2,0.9066645656205885,0.6143443225485146,0.4007049165311406,1.405027027027027,1.5978984084083268,1.2538367346938777,1.517348147893511,1.44143,1.5990021341761866
61,GHR,0.2818380041315182,0.027954625574146713,0.12765683086957635,200.5511081081081,53.62298568145677,227.12553061224486,64.24152825433984,213.23117,62.905728021549045
62,GHRHR,0.8947754536135342,0.35825580325628714,0.13138520198240705,9.096540540540541,7.736704332209686,10.454836734693878,7.518839164492595,8.91737,6.671380453331978
63,GHSR,0.4630730951174412,0.5582752736382652,0.07774258992064738,31.221162162162162,12.529613922814404,29.697530612244893,13.653174975899645,32.96665,12.12596755180798
64,GIPR,0.9790231852561857,0.7686015757699367,0.7342082510594587,10.324243243243247,4.716019183679465,10.591204081632654,4.63616377076685,10.35036,5.254424188281718
65,GLP1R,0.3184664683437763,0.8136385871688423,0.32507423722687045,208.1281891891892,68.0444295247053,204.8813163265306,71.69175859184776,195.13991999999996,66.49325338493824
66,GLP2R,0.616370281366635,0.41484534174071586,0.6023851208663824,96.88681081081081,70.60925528524699,108.18901020408163,71.25502894783665,103.19515,62.52273506179572
67,GLRA1,0.2500196836575275,0.22935071706740956,0.9329604419078978,198.30164864864864,21.958468051000786,203.26774489795915,20.842985290074683,203.53766999999996,23.88596201791127
68,GLRA3,0.5720766377111346,0.3212413007725026,0.5587667759400208,540.3494594594596,82.22096640960528,523.1404897959184,91.3123084331612,530.71407,89.72628790530185
69,GLRB,0.9763108301509865,0.12934254495145953,0.028569794660989967,4.287297297297298,5.045427776923861,5.7566632653061225,4.917101284259962,4.26014,4.578664846917714
70,GNRHR,0.901388586669464,0.5875841372896735,0.5606545548379414,29.170351351351353,19.042618127422042,31.194255102040824,19.19026170569026,29.620860000000004,18.601029706454423
71,GPR156,0.5506105213985442,0.9376935536197779,0.47299746182539304,293.72978378378383,65.27750901536106,292.76338775510203,62.78141417057924,286.22567,64.48269384804809
72,GPR35,0.35793166345381133,0.07732187059989316,0.2877494745255543,44.01154054054054,13.683844903002866,38.67166326530612,16.03969687162287,41.163909999999994,16.678138580246298
73,GPR83,0.19608766855325974,0.17022459788204358,0.815163625637344,41.55591891891893,19.034455267166173,46.49286734693877,18.178243093098708,45.91097,16.601978180599442
74,GRID1,0.2344753362022182,0.37318227580024,0.7788989114616345,852.8212972972974,102.66479707855993,871.606806122449,110.14608873077108,875.7898500000001,97.91067950620861
75,GRID2,0.5107340655317432,0.07472423794191027,0.0010613674031924795,1307.4106216216217,367.5779467729295,1435.377193877551,366.04686330323324,1259.92166,372.94435325941646
76,GRIK1,0.8076987376637907,0.8803110205191678,0.6166551271185248,436.68464864864865,53.893465271131035,434.7066428571429,71.89945375672409,439.4401099999999,59.83170807805757
77,GRIK2,0.6840491635103353,0.0770324131625418,0.004970622994750767,1011.8467297297296,137.20014848736116,1059.0818469387757,136.03201701260397,999.9958100000002,154.34586358614825
78,GRIK3,0.2529182678634634,0.3027228227506042,0.8338590230278998,243.8180540540541,62.2045182707364,255.65176530612246,57.51328850668411,257.42723,60.74870792450733
79,GRIK4,0.7531056442074375,0.011917932909854542,0.0025277584747103034,847.8238378378379,127.10866297661786,902.8360714285717,104.25973263786642,855.0225500000001,114.1969925844262
80,GRIK5,0.6161441225026133,0.33078815276378515,0.05370035060284191,1.0706756756756755,1.2350561657882488,1.3483673469387754,1.540891733524449,0.9361499999999999,1.4313769341092513
81,GRM1,0.2584053780857122,0.0718793754664586,0.2849404211612155,177.3196216216216,83.15163831847222,207.62544897959188,86.94748543219688,194.92103,78.80863247607523
82,GRM2,,,,0.0,0.0,0.0,0.0,0.0,0.0
83,GRM3,0.15741239303814666,0.11520018864476,0.8513580477890351,198.6008648648648,113.27005939386561,234.48699999999994,117.58942839900227,231.29450999999995,120.55300606492521
84,GRM4,0.5366722112718649,0.15106828945063674,0.26208073105822566,269.99367567567566,66.36895739810163,287.7957244897959,62.26185481345578,277.70131999999995,63.365617753302125
85,GRM5,0.6544605118795039,0.4186215990756983,0.6722192690742088,683.7469729729729,42.7084746989094,690.4924795918366,42.79047270635443,687.75917,47.34963763431676
86,GRM6,0.300354483560897,0.26221085203990097,0.8695281631013259,144.31210810810813,26.843375401787412,137.78346938775508,30.87829610703208,138.49384,29.584785649965422
87,GRM7,0.008011588565509292,0.0036837396932934514,0.633175102347302,1835.1399189189192,229.7317542936354,1965.058367346939,224.65127065899634,1949.99598,216.4807626177889
88,GRM8,0.3529203901967748,0.8164383561432295,0.1359223875927906,1802.439243243243,336.5721197354457,1785.533387755102,387.05709092053877,1862.4601200000002,330.52726817145646
89,GZMA,0.1474025948020654,0.17961196194726162,0.9671836934933769,11.921081081081082,1.9896093923095561,12.550755102040815,2.5390480260917676,12.565230000000001,2.37916708473785
90,HCRTR1,0.9510120518808324,0.4120554194962821,0.25913489069061246,46.88672972972973,26.491585110307835,42.929785714285714,24.040318548710403,46.61305,21.47500833311829
91,HCRTR2,0.11582399665856664,0.054159718403061136,0.588619005423352,244.21102702702711,52.808291360397945,267.4737755102041,64.60340795325041,262.5660200000001,62.223330878534654
92,KISS1R,0.3724413685459189,0.2666117189968357,0.6923383515436985,6.3241891891891875,2.647428827492796,5.674316326530612,3.118308010591179,5.842599999999999,2.8224082163996047
93,LEP,0.7802146379689375,0.6110985369030211,0.8065246473403843,71.78410810810809,12.098076851377087,70.58544897959183,12.096584665678469,71.04656,14.126268811204179
94,LEPR,0.7300550605060183,0.9880114839232953,0.6546955209775438,409.4066486486487,61.44966346320715,409.2347653061225,57.67392581942477,405.69005000000004,53.0595680141433
95,LHB,0.9672498784523724,0.9697417942643626,0.9966298611215731,12.148540540540541,10.78579786569857,12.075755102040816,9.475585065196771,12.07003,9.475157290995227
96,LHCGR,0.672111936027088,0.11286579256219874,0.07053283692174593,163.60135135135135,45.06644705634069,151.12991836734693,38.19746449985686,160.52858999999998,34.08541361553208
97,LPAR1,0.6377030248264304,0.5470044862185799,0.8631383174982642,341.56248648648636,88.85611814267463,332.3402244897959,74.31528496561816,334.20693,77.03184670709317
98,LPAR2,0.7973477950090717,0.6866224188988657,0.26125067990586726,7.01218918918919,6.524018409496611,6.644275510204082,3.7566426494308316,7.242820000000002,3.6807317217640296
99,LPAR3,0.5426342512051159,0.024740747081547755,0.024978365355026066,206.69094594594594,70.75585738104522,232.98503061224488,54.7308996270741,214.24867999999998,61.13423922089487
100,LPAR6,0.41634042159354545,0.28469962926655273,0.6787731829685891,127.39175675675678,26.521610916184585,121.40810204081635,29.42083247531599,123.09329000000001,27.44487621006697
101,LTB4R,0.35042320412712824,0.7837516266737081,0.3112539782073412,6.1137567567567555,5.734694555382652,6.416551020408163,5.637357928202024,7.355829999999998,7.2038876907611495
102,LTB4R2,0.6968079017766073,0.3805546789533659,0.11338102319267356,50.17659459459458,7.009878799351129,48.331030612244895,11.91007395790372,50.94541,11.098117431434035
103,MAS1,0.23889370378326039,0.07788030052456218,0.44524645299076726,1.5183513513513511,2.633433307425942,2.749867346938775,3.8590599697011845,2.33021,3.8217639887753396
104,MC1R,0.758193835626756,0.7974758464779015,0.931570931508011,34.37237837837838,19.24672270642228,35.41477551020408,21.429320590490324,35.68743,22.924614192284675
105,MC2R,0.16945517073356992,0.438946479866655,0.004238989916997148,85.96402702702703,57.05248470392119,94.9345,60.318574896594846,71.18043,54.513842611075404
106,MC5R,0.8913739451542979,0.8755331539849882,0.6805371762240235,13.44135135135135,19.897338856722897,14.001306122448977,17.736734147311658,12.951979999999997,17.886495329147067
107,MCHR1,0.18134029007327696,0.9715489229876151,0.07515155566999082,42.731324324324326,13.53470230915761,42.821061224489796,12.677933982217924,45.98735,12.097333865257252
108,MCHR2,0.02551683416402041,0.013410398729724314,0.7437550697738053,125.07048648648647,19.226910584599793,116.11987755102041,18.038200688734086,116.96808000000001,18.23347273597654
109,MLNR,0.3351746051470298,0.2498785794830466,0.6365349414885744,6.756162162162161,0.0854126750241703,6.643071428571428,0.5884694996691131,6.679259999999999,0.47727938610419784
110,MTNR1A,0.29867464493446927,0.5951149832020552,0.41621011876543457,53.85664864864864,12.330316486624989,55.12351020408162,12.196114690163018,56.68925999999998,14.577748098125443
111,MTNR1B,0.42567874524799976,0.6451848333577306,0.09503020196196867,18.278378378378374,12.145700296593343,17.119244897959184,13.200265743352558,20.21621,12.643883030378763
112,NMBR,0.33878031463477287,0.22396393291668656,0.6642144708621536,32.618540540540536,24.227642558120092,39.04656122448979,28.061202254731445,37.36759,25.982673691556457
113,NMUR1,0.20726944803521385,0.34217590556337685,0.6520173697667662,8.095432432432432,6.685320771137477,7.025836734693876,5.386612416007227,6.678080000000001,5.3922482392412165
114,NMUR2,0.5224961442857756,0.8123825912385761,0.6031180366146545,53.11262162162163,45.34005796998604,50.99131632653062,46.08622105261117,47.66859,43.21868959723212
115,NPBWR1,0.6900062902636697,0.7538369393230581,0.3450988075968262,7.407783783783783,12.558272800709272,8.254163265306122,14.314645549151198,6.43496,12.554828067257633
116,NPFFR1,0.7524251374839486,0.41411440468964966,0.12708523359446472,76.62354054054055,34.13515737167322,71.46499999999999,31.707200633616463,78.73815000000002,34.650552610131626
117,NPFFR2,0.7567454431997036,0.5744683935294987,0.2641810570595564,232.5248918918919,10.103453837563274,230.84673469387752,16.8959428631768,233.28149999999994,13.374462425458448
118,NPY1R,0.6633665495186614,0.8865510764134396,0.4159784671634956,129.2787837837838,29.144795958571486,130.02288775510203,25.82779251704892,126.82570000000004,28.959610732017797
119,NPY2R,0.7024296902924986,0.9426563428625103,0.5292012862137165,16.151432432432433,10.404701451723096,16.00923469387755,10.051909194024724,16.97431,11.330219515697832
120,NPY4R,,0.5409106327622453,0.31364249318788195,0.0,0.0,0.0003061224489795918,0.003014956469937582,0.0,0.0
121,NPY5R,0.34177375897476314,0.11523379829570038,0.44198265920988555,4.21291891891892,1.8477873748391749,5.017959183673468,2.847623731587686,4.70236,2.8866487646404098
122,NR3C1,0.604008421417728,0.5180691522460724,0.12932087529549557,136.85713513513508,11.644129949422398,138.71448979591838,15.75551952928404,135.60935000000003,12.64428778411421
123,NTSR1,0.8950999417768833,0.3980229207447674,0.16998244831610246,98.19508108108109,19.550637516913614,94.29260204081633,25.057464338929638,98.69198000000002,19.35026592219342
124,NTSR2,0.5500122971169379,0.2631619263229731,0.5511012927072663,33.39335135135135,5.852696713695163,32.011561224489796,6.495072484028347,32.596610000000005,7.195703768075781
125,OPRD1,0.924734674651264,0.07545950119780603,0.016014216633858543,96.0261891891892,31.789144402280982,108.94368367346938,38.900508129149934,95.33695,39.490983868821246
126,OPRK1,0.4157186178903669,0.23096972816489775,0.6313998123629314,8.999486486486486,10.907355632712541,11.684142857142858,11.68363901324569,10.867,12.11486209661505
127,OPRL1,0.8281918107646334,0.877613006180791,0.6143546580219701,81.8828918918919,21.98696108051043,82.53942857142857,21.851500337505435,80.94113,22.473471245739944
128,OPRM1,0.02017403111978112,0.005925791513369476,0.34886667553066775,334.9725945945946,81.98969367085749,373.36228571428563,65.79923145199695,364.99525,58.812162567512296
129,OXTR,0.44476060147389307,0.1408561523271005,0.29296518096129237,99.80227027027026,31.94871384430572,109.22445918367346,33.00260708321617,104.42045999999999,30.759030045311892
130,P2RX1,0.7917638483553838,0.5100122581941195,0.5465257450220454,43.38802702702702,11.622019102819293,41.77921428571429,12.853147803323575,42.813019999999995,11.057821771018014
131,P2RX2,0.020418365706090586,0.005141801251819879,0.6863780576526757,12.581162162162164,5.391421146015532,9.358734693877551,5.9820506885027935,9.722360000000002,6.585915302401027
132,P2RX3,0.7579340880780313,0.9350728021950526,0.7655615453628872,22.612108108108107,7.685209609702874,22.490622448979593,7.645928462347314,22.17473,7.1610355841246855
133,P2RX4,0.5948267210018534,0.7968964386684765,0.7241011120646381,37.92767567567568,24.754897560809358,36.46779591836735,30.607490261392027,34.92498,30.493799209012973
134,P2RX5,0.026058270552173458,0.62968795032067,0.017552857514801193,51.15875675675676,21.69237883657487,49.08473469387755,22.218802044137114,41.426230000000004,22.538750560248456
135,P2RX6,0.2255930335776114,0.004479878927478644,0.04460015948603661,42.975162162162164,21.030428930498076,33.076,16.13233426876544,38.26072,19.574805945439156
136,P2RX7,0.9194577930954279,0.7366572717208312,0.7512626656155855,82.65502702702702,19.985864792041298,83.9221224489796,19.093243870951277,83.04298,19.669750668973922
137,P2RY11,0.922319154856795,0.11723005545687964,0.06555081440920647,12.786540540540539,12.2999655385028,9.34211224489796,10.808952244794972,12.540690000000001,13.225566659841082
138,P2RY13,0.2146770318628926,0.016965209585979087,0.07476446340707489,28.805918918918916,8.594201937316333,24.82973469387755,8.407832604975324,26.888850000000005,7.673819026241107
139,P2RY14,0.7663143438812876,0.8586050508926493,0.5242557795763452,114.2035675675676,48.14782524770224,112.46134693877552,50.96536772324269,117.05221,49.78353691076901
140,P2RY2,0.5772117322802494,0.566147710425392,0.11811231090616378,78.312,26.06336901124289,81.22680612244896,26.070678919421226,75.75025999999998,22.690595240151808
141,P2RY6,0.2109538624839322,0.42853820163868506,0.474247376974968,24.261243243243243,16.00333105765274,21.864428571428572,15.341562590371481,20.214309999999998,16.82876155021218
142,PARD3,0.5859307912329121,0.5263538577280766,0.11283319437547051,895.601891891892,213.00814233235334,868.7724591836735,218.83690689341424,918.67005,219.7288243812073
143,PLG,0.3738548480406507,0.22503600962330825,0.6627873014152597,42.74943243243243,11.599908498102627,40.16553061224489,10.630291056360614,40.836000000000006,10.85791455114655
144,PRL,0.0854044283834358,0.69827544228176,0.05489509912376034,12.571081081081081,3.6416662534523905,12.291438775510203,3.7256197048312742,11.17744,4.321539923036695
145,PRLHR,0.9841358843866652,0.12889448942869366,0.04294608966578888,46.11532432432433,11.957277209849744,51.94563265306123,21.834548540491905,46.049499999999995,18.57897123443599
146,PRLR,0.09331644975467604,0.035947012497443684,0.6530630932910629,307.8686486486487,58.091943146172845,331.14384693877554,55.889769466763816,327.4066200000001,60.198274738198315
147,PRSS1,0.07198529899132483,0.09538974365526048,0.6201342155291216,0.29200000000000004,0.6232345010052343,0.1799897959183674,0.12439047267293057,0.17057000000000003,0.14057974640751064
148,PRSS2,0.10093428016701457,0.123321891733502,3.642893823250563e-05,1.839027027027027,1.6302205370039786,2.426255102040816,2.055024957945789,1.4326100000000002,1.1065020641191774
149,PRSS3,0.24125753753775564,0.031233104314571155,5.654253886954684e-06,41.45964864864865,17.76011506265414,48.500010204081626,16.189189612078,37.628789999999995,16.416957076325076
150,PTAFR,0.014409333076404242,0.000719129262263996,0.2094349036430716,0.9742702702702704,1.5592254599839273,2.286122448979592,2.0768276596442448,1.91232,2.0787497534816453
151,PTGDR,0.3294353165448334,0.3616975403180631,0.8468454390282925,34.54886486486486,17.994381689492524,37.33831632653062,14.70766311616883,37.77187,16.598928016384072
152,PTGER1,0.5629829649085276,0.9633239287865439,0.4314738093151751,19.703297297297297,12.134037628995742,19.607969387755105,10.024263732395209,18.395820000000004,11.441114354275113
153,PTGER2,0.3694718404610784,0.2969679509241568,0.9872830907892207,15.177243243243243,15.98645686520296,12.360112244897957,12.937443197456021,12.326319999999999,16.45915643821396
154,PTGER3,0.11598021622215166,0.34033040632747613,0.42805433193437914,338.8468108108109,77.22683502963162,352.45950000000005,71.58547141051967,360.33601000000004,67.233191524796
155,PTGER4,0.7556166025278319,0.27151219350071654,0.05830873242810191,45.46664864864864,23.110031874814247,40.492071428571435,23.19989654588563,46.89757999999998,23.872899302841287
156,PTGFR,0.1613574267484935,0.038986452476776706,0.3357144137021152,132.6644594594595,27.149109862063817,143.28588775510207,25.840444685582053,139.74767,25.48886117858348
157,PTGIR,0.6550052509195983,0.2131846862506141,0.3363930547834586,5.904756756756756,8.043959833670081,7.989724489795917,8.766214924216923,6.71324,9.741600877802375
158,PTH1R,0.8464430472980283,0.23585199783287072,0.06985418505211319,39.06764864864865,10.050354473286719,36.43288775510204,11.845510378200432,39.48997,11.63410295248843
159,PTH2R,0.08465448143704611,0.5910152759884748,0.15846720656772706,397.3881621621623,66.15002805560621,389.6511836734695,76.60218176308186,375.2337100000002,65.66239297486732
160,RXFP1,0.17640036508903514,0.8482666540877191,0.04010224996282389,641.8745945945947,157.9957671358181,635.9753673469388,158.40949617467396,680.03447,139.67459870459302
161,RXFP2,0.6221573583667275,0.5321987291280464,0.8207709916682223,177.9334324324324,43.314921134570746,183.51291836734694,46.740888021891166,182.05813999999998,42.99249029470612
162,S1PR1,0.40720984824876627,0.9298206897225304,0.3049665255730112,4.6008108108108114,2.416469457676452,4.562510204081632,2.159462060966346,4.25273,2.0567168830687415
163,S1PR2,0.33906383766368153,0.004021059821019307,0.013045993108397831,26.63659459459459,13.66869429984713,33.547285714285714,11.514887598590064,29.1135,13.186310524555381
164,S1PR3,0.12946232046751413,0.23596885286604724,0.7611939297947115,12.913486486486484,8.459294193360186,15.00011224489796,9.217604990056104,15.381309999999996,8.302566620864898
165,S1PR4,0.6633980223757141,0.4160314829215458,0.1213563474316802,4.870702702702703,5.885195663076581,3.985438775510204,5.462543709377877,5.49675,7.892562448755157
166,S1PR5,0.5013744881582503,0.024411782761240505,0.07022642214960423,36.94800000000001,10.171806544482568,41.93537755102041,11.657107655334897,38.62564999999999,13.69356718782582
167,SCTR,0.7946341813852102,0.36246646019444784,0.34095378035463475,104.62229729729728,29.75274834442609,110.01374489795919,30.571812875525513,106.04647000000001,27.56079588961647
168,SSTR1,0.5041611006620892,0.5424097902069194,0.07595363955127446,31.526837837837835,29.85448026725231,34.985642857142864,28.85459831081645,28.068830000000005,25.341016417679462
169,SSTR2,0.9704370646753343,0.5186783067577073,0.32259352211989256,41.80237837837838,16.000946141537923,43.62593877551021,13.88555729983006,41.701100000000004,13.287310829885785
170,SSTR3,0.463935470958451,0.36533419533332623,0.7113123135087125,7.651621621621622,7.652046199940184,9.275357142857143,9.714415209483528,8.79955,8.20960544164578
